event_type,latitude,longitude,address,event_cause,requires_road_closure,start_datetime,status,authenticated,description,veh_type,corridor,priority,police_station,closed_datetime,resolved_datetime,zone,junction,zone_known,junction_known,hour_of_day,day_of_week,month,is_weekend,is_public_holiday,corridor_rolling_7d,corridor_rolling_30d,zone_rolling_7d,zone_rolling_30d,h3_cell,police_station_rolling_30d,priority_target,closure_target,clearance_time_minutes
unplanned,12.981241,77.5705792,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2024-03-19 18:50:38.514000+00:00,closed,yes,one side vehicle moment,heavy_vehicle,Non-corridor,Low,Sheshadripuram,,,Zone_Unknown,Junction_Unknown,False,False,18,1,3,0,0,131,661,377,1698,8760145b5ffffff,23,Low,0,
unplanned,12.9812197,77.5704953,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2024-03-19 18:55:11.913000+00:00,closed,yes,,heavy_vehicle,Non-corridor,Low,Sheshadripuram,,,Zone_Unknown,Junction_Unknown,False,False,18,1,3,0,0,132,662,378,1699,8760145b5ffffff,24,Low,0,
unplanned,12.9575137,77.5522652,"Mysore Road, PMM Compound, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2024-03-19 19:23:09.958000+00:00,closed,yes,ಬ್ರೇಕ್ ಸಮಸ್ಯೆ ಯಿಂದ ವಾಹನ ಕೆಟ್ಟು ನಿಂತಿದೆ ಸರ್,heavy_vehicle,Mysore Road,High,Chamarajpet,2024-03-19 21:00:22.452723+00:00,,Zone_Unknown,Junction_Unknown,False,False,19,1,3,0,0,35,157,378,1698,8760145a2ffffff,52,High,0,97.20824538333333
unplanned,13.0360276,77.5892476,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,2024-03-19 19:25:44.802000+00:00,closed,yes,vehicle break down no traffic problem sir,private_bus,Bellary Road 1,High,Kodigehalli,2024-03-19 19:51:42.640098+00:00,,Zone_Unknown,Junction_Unknown,False,False,19,1,3,0,0,33,124,379,1699,8761892c9ffffff,68,High,0,25.963968299999998
unplanned,13.01898142,77.65531138,"MBT Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2024-03-19 19:42:05.882000+00:00,closed,yes,lorry engine fan belt cut,heavy_vehicle,ORR North 1,High,Banaswadi,2024-03-19 20:58:49.746420+00:00,,Zone_Unknown,Junction_Unknown,False,False,19,1,3,0,0,22,63,379,1699,8761892c5ffffff,43,High,0,76.73107366666666
unplanned,12.9255403,77.6175176,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,2024-03-19 20:00:06.346000+00:00,closed,no,ಅಯ್ಯಪ್ಪ [LOCATION] ಪಾಸ್ ನಲ್ಲಿ ಈಚರ್ ವೆಹಿಕಲ್ ಆಫ್ ಲೋಡ್ ಆಗಿದ್ದು mÑPS to Ayyappa ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟ್ ಸ್ಲೋ ಇರುತ್ತದೆ,others,Hosur Road,High,Madiwala,2024-03-19 20:21:41.793746+00:00,,Zone_Unknown,Junction_Unknown,False,False,20,1,3,0,0,5,50,379,1700,87618925cffffff,23,High,0,21.590795766666666
unplanned,13.0438244,77.55628,"Kuvempu Underpass, BEL Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",vehicle_breakdown,False,2024-03-19 20:04:18.568000+00:00,closed,yes,Due to battery problem vehicles off road at [LOCATION] underpass sir towards gg palya road,lcv,ORR North 2,High,Jalahalli,,,Zone_Unknown,Junction_Unknown,False,False,20,1,3,0,0,14,56,380,1701,876014590ffffff,31,High,0,
unplanned,12.9981229,77.552898,"Padmabhushan Dr MC Modi Road, Navarang Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",vehicle_breakdown,False,2024-03-19 20:04:19.009000+00:00,closed,yes,engine breakdown,private_bus,West of Chord Road,High,Rajajinagar,,,Zone_Unknown,Junction_Unknown,False,False,20,1,3,0,0,8,35,381,1702,8760145b3ffffff,21,High,0,
planned,12.9695804,77.7005848,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",construction,False,2024-03-19 20:23:29.595000+00:00,closed,yes,karthiknagara towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to [LOCATION] station piller work,Unknown_VehType,ORR East 2,High,HAL Old Airport,,,Zone_Unknown,Junction_Unknown,False,False,20,1,3,0,0,13,52,382,1701,8761892e4ffffff,79,High,0,
unplanned,12.9758911,77.5644235,"Magadi Road, Prestige West Woods, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2024-03-19 20:23:31.173000+00:00,closed,yes,due to puncture,bmtc_bus,Magadi Road,High,Magadi Road,,,Zone_Unknown,Junction_Unknown,False,False,20,1,3,0,0,20,53,383,1702,8760145b5ffffff,27,High,0,
unplanned,12.9377625,77.5850333,"T Mariyappa Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",vehicle_breakdown,False,2024-03-19 20:39:04.078000+00:00,closed,yes,ಫ್ಯಾನ್ ಬೆಲ್ಟ್ ಕಟ್ಟಾಗಿದ್ದು,bmtc_bus,Non-corridor,Low,Wilson Garden,,,Zone_Unknown,Junction_Unknown,False,False,20,1,3,0,0,131,662,382,1703,876189259ffffff,18,Low,0,
unplanned,12.9826166,77.569553,"Old Mysore Road, Platform Road Junction, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2024-03-19 20:50:26.978000+00:00,closed,yes,vacum problem,ksrtc_bus,Non-corridor,Low,Sheshadripuram,2024-03-19 23:19:46.206342+00:00,,Zone_Unknown,Junction_Unknown,False,False,20,1,3,0,0,131,663,381,1704,8760145b5ffffff,25,Low,0,149.32047236666668
unplanned,12.9803302,77.5719733,"Seshadri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",others,False,2024-03-19 21:10:19.680000+00:00,active,yes,ಲಾರಿಯನ್ನು ಟೋ ಮಾಡಿದ್ದ ವಾಹನವು ಅಪ್ ಲೋಡ್ ಆಗಿರುತ್ತದೆ,Unknown_VehType,Non-corridor,Low,Sheshadripuram,,,Zone_Unknown,Junction_Unknown,False,False,21,1,3,0,0,132,663,380,1703,8760145b5ffffff,26,Low,0,
unplanned,12.95438293,77.54231192,"5th Cross Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2024-03-19 21:12:34.750000+00:00,closed,yes,battery probl,private_car,Mysore Road,High,Byatarayanapura,,,Zone_Unknown,Junction_Unknown,False,False,21,1,3,0,0,35,156,380,1704,8760145a2ffffff,60,High,0,
planned,13.0162183,77.7092396,"Basavanapura Road, Sri Manjunatha Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",procession,True,2024-03-19 21:57:13.190000+00:00,closed,yes,[PERSON],Unknown_VehType,Non-corridor,Low,K.R. Pura,2024-03-19 22:03:51.073235+00:00,,Zone_Unknown,Junction_Unknown,False,False,21,1,3,0,0,132,664,378,1705,8761892f5ffffff,49,Low,1,6.63138725
unplanned,12.9275467,77.621335,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",pot_holes,False,2024-03-19 22:12:57.746000+00:00,active,yes,,Unknown_VehType,IRR(Thanisandra road),High,Adugodi,,,Zone_Unknown,Junction_Unknown,False,False,22,1,3,0,0,6,15,379,1705,87618925cffffff,21,High,0,
unplanned,12.9681289,77.7017436,"Outer Ring Road, Dr APJ Abdul Kalam Enclave, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",others,False,2024-03-19 22:28:57.458000+00:00,active,yes,[PERSON] to kalamandir kadege main roadnalli e vehicle upload aagide sir,Unknown_VehType,ORR East 2,High,HAL Old Airport,,,Zone_Unknown,Junction_Unknown,False,False,22,1,3,0,0,12,53,378,1706,8761892e4ffffff,80,High,0,
unplanned,12.9389553,77.6945893,"Kadubeesanahalli Underpass, LGCL United Towers, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2024-03-19 22:37:55.794000+00:00,closed,yes,bmtc bus uploaded Kadubeesanahalli towards [LOCATION] main road traffic slow moment sir,bmtc_bus,ORR East 1,High,HAL Old Airport,2024-03-19 22:48:04.842069+00:00,,Zone_Unknown,Junction_Unknown,False,False,22,1,3,0,0,9,36,379,1706,876189209ffffff,81,High,0,10.150801150000001
unplanned,12.9720969,77.5867421,"Nrupatunga Road, Gandhi Nagar 2, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",tree_fall,False,2024-03-19 22:42:33.717000+00:00,closed,yes,slow movement,Unknown_VehType,Non-corridor,Low,Halasuru Gate,2024-04-09 04:02:35.904479+00:00,,Zone_Unknown,Junction_Unknown,False,False,22,1,3,0,0,132,663,377,1707,8760145b4ffffff,56,Low,0,10000.0
unplanned,12.9383509,77.6945235,"Kadubeesanahalli Underpass, LGCL United Towers, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2024-03-19 22:46:18.266000+00:00,closed,yes,due to starting problem,bmtc_bus,ORR East 1,High,HAL Old Airport,2024-03-20 01:12:22.876094+00:00,,Zone_Unknown,Junction_Unknown,False,False,22,1,3,0,0,8,37,378,1708,876189209ffffff,82,High,0,146.0768349
unplanned,12.8399445,77.6769171,"AH 43, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,2024-03-19 23:34:02.261000+00:00,closed,yes,ಈ ವಾಹನವು ಸ್ಟಾರ್ಟಿಂಗ್ ಪ್ರಾಬ್ಲಮ್ ನಿಂದ ವೀರಸಂದ್ರ signal ನಲ್ಲಿ nintid,bmtc_bus,Non-corridor,Low,Electronic City,2024-03-20 00:30:30.577529+00:00,,Zone_Unknown,Junction_Unknown,False,False,23,1,3,0,0,133,663,377,1708,876189266ffffff,20,Low,0,56.471942150000004
unplanned,12.9971793,77.5957187,"Jayamahal Main Road, Joynagar, Jayamahal, Bengaluru, Karnataka. Pin-560006 (India)",vehicle_breakdown,False,2024-03-19 23:43:55.011000+00:00,closed,yes,,bmtc_bus,Non-corridor,Low,R.T. Nagar,,,Zone_Unknown,Junction_Unknown,False,False,23,1,3,0,0,134,664,378,1709,8760145b6ffffff,26,Low,0,
unplanned,12.9207023,77.5802074,"4th Main Road, Block 5, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",pot_holes,False,2024-03-20 00:32:28.601000+00:00,active,yes,"ಜಯನಗರ ಸಂಚಾರ ಪೊಲೀಸ್ [PERSON] ವಿದ್ಯಾಲಯ ರಸ್ತೆ ಮೆಟ್ರೋ ಸ್ಟೇಷನ್ ಬಳಿ ಸದರಿ Pothole ಇದ್ದು, ವಾಹನ ಸವಾರರಿಗೆ ತಿಳಿಯದೆ ರಸ್ತೆ ಅಪಘಾತ ಆಗುವ ಸಂಭವ ಜಾಸ್ತಿ ಇದ್ದು ದಯಮಾಡಿ ಸದರಿ ಪಾಟ್ ಹೋಲನ್ನು ಬೇಗ ಮುಚ್ಚಬೇಕಾಗಿ ವಿನಂತಿಸಲಾಗಿದೆ ....",Unknown_VehType,Non-corridor,Low,Jayanagara,,,Zone_Unknown,Junction_Unknown,False,False,0,2,3,0,0,133,664,377,1708,87618924affffff,57,Low,0,
unplanned,13.0561108,77.632872,"Thanisandra Main Road, Thanisandra Circle, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India)",procession,False,2024-03-20 01:04:05.107000+00:00,closed,yes,ನಮಸ್ತೆ ಸರ್ ತಣಿಸಂದ್ರ ಜಂಕ್ಷನ್ ನಲ್ಲಿ ಊರೂ ಹಬ್ಬ ಇರುವ ಕಾರಣ ತಣಿಸಂದ್ರ ಜಂಕ್ಷನ್ ಟೋವರ್ಡ್ಸ್ ನಾಗವಾರ ಹಾಗೂ ಟುವರ್ಡ್ಸ್ ಹೆಗಡೆ ನಗರಎರಡು ರಸ್ತೆ ಸ್ಲೋ ಮೂಮೆಂಟ್ ಇದೆ ಸರ್,Unknown_VehType,Hennur Main Road,High,Hennuru,,,Zone_Unknown,Junction_Unknown,False,False,1,2,3,0,0,4,26,375,1706,8761892ceffffff,68,High,0,
unplanned,12.9648556,77.5860566,"Sri Narsimha Rao Road, Unity Buildings, CSI Compound, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-03-20 01:05:02.073000+00:00,closed,no,battery down sir,lcv,Mysore Road,High,Halasuru Gate,2024-03-20 01:07:22.958102+00:00,,Zone_Unknown,Junction_Unknown,False,False,1,2,3,0,0,34,157,376,1707,87618925bffffff,57,High,0,2.348085033333333
unplanned,12.9684836,77.5874438,"Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-03-20 01:35:40.418000+00:00,closed,yes,,bmtc_bus,Mysore Road,High,Halasuru Gate,2024-03-20 02:38:56.306063+00:00,,Zone_Unknown,Junction_Unknown,False,False,1,2,3,0,0,35,158,375,1708,8760145b4ffffff,58,High,0,63.264801049999996
unplanned,12.9209907,77.6663196,"Outer Ring Road, Iblur Junction, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",vehicle_breakdown,False,2024-03-20 02:46:51.861000+00:00,closed,yes,ibbluru flyover offload to agar traffic slow moving,heavy_vehicle,ORR East 1,High,Bellandur,,,Zone_Unknown,Junction_Unknown,False,False,2,2,3,0,0,9,38,372,1707,876189255ffffff,22,High,0,
unplanned,13.01658,77.5565783,"Mumbai Bengaluru Highway, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,2024-03-20 03:00:41.408000+00:00,closed,yes,due to vaccum down ypr down ramp towards [LOCATION],heavy_vehicle,Tumkur Road,High,Yeshwanthpura,,,Zone_Unknown,Junction_Unknown,False,False,3,2,3,0,0,22,95,373,1708,8760145b3ffffff,59,High,0,
unplanned,12.9062581,77.5733253,"Konanakunte Main Road, Jaraganahalli Circle, Ilyas Nagar, Bengaluru, Karnataka. Pin-560078 (India)",vehicle_breakdown,False,2024-03-20 03:15:18.116000+00:00,closed,yes,"ksrtc bus off road at [LOCATION], due to starting problem, vehicle moving from jaraganahalli towards sarakki incoming side.. exactly near signal... vehicle moment slow",ksrtc_bus,ORR West 1,High,J.P. Nagar,,,Zone_Unknown,Junction_Unknown,False,False,3,2,3,0,0,7,35,374,1709,87618924affffff,41,High,0,
unplanned,12.9250715,77.6375839,"Sarjapur Marathahalli Road, Jakkasandra, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",tree_fall,False,2024-03-20 03:59:55.101000+00:00,closed,yes,"free fell down at jacksontra, near Shell petrol bunk",Unknown_VehType,Non-corridor,Low,Adugodi,2024-03-20 04:16:21.665036+00:00,,Zone_Unknown,Junction_Unknown,False,False,3,2,3,0,0,133,663,371,1708,876189251ffffff,22,Low,0,16.442733933333333
unplanned,13.0445894,77.582909,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",congestion,False,2024-03-20 04:39:38.267000+00:00,closed,no,KRIDE WORK AT [LOCATION] to bhadrapp layout sir traffic slow moving sir,Unknown_VehType,ORR North 2,High,Kodigehalli,,,Zone_Unknown,Junction_Unknown,False,False,4,2,3,0,0,14,57,365,1709,8761892c9ffffff,69,High,0,
unplanned,12.9664716,77.5949491,"Raja Ram Mohan Roy Road, SKAV 909, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-03-20 04:41:15.930000+00:00,closed,no,,truck,Mysore Road,High,Halasuru Gate,2024-03-20 05:25:51.966659+00:00,,Zone_Unknown,Junction_Unknown,False,False,4,2,3,0,0,36,157,366,1709,87618925affffff,58,High,0,44.60061098333333
unplanned,13.1033967,77.60037,"Bellary Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",accident,False,2024-03-20 05:04:03.564000+00:00,closed,yes,accident between 2 car's kogilu cross on flyover towards city. only vehicle damage.. traffic movement is slow sir,Unknown_VehType,Bellary Road 2,High,Yelahanka,,,Zone_Unknown,Junction_Unknown,False,False,5,2,3,0,0,10,59,367,1709,876016966ffffff,53,High,0,
unplanned,13.0334217,77.5890136,"Anand Nagar Main Road, AGS Layout, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,2024-03-20 05:06:53.854000+00:00,closed,yes,wheel jam,private_car,Bellary Road 1,High,Hebbala,,,Zone_Unknown,Junction_Unknown,False,False,5,2,3,0,0,33,123,368,1710,8761892c9ffffff,27,High,0,
unplanned,12.9970695,77.5502774,"Sri B Gangaiah Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",pot_holes,False,2024-03-20 05:17:31.642000+00:00,active,yes,,Unknown_VehType,West of Chord Road,High,Vijayanagara,,,Zone_Unknown,Junction_Unknown,False,False,5,2,3,0,0,9,35,369,1711,8760145b1ffffff,10,High,0,
unplanned,12.9970068,77.5502223,"Sri B Gangaiah Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",pot_holes,False,2024-03-20 05:18:19.029000+00:00,active,yes,,Unknown_VehType,West of Chord Road,High,Vijayanagara,,,Zone_Unknown,Junction_Unknown,False,False,5,2,3,0,0,10,36,370,1712,8760145b1ffffff,11,High,0,
unplanned,13.0298298,77.5386426,"Outer Ring Road, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",tree_fall,False,2024-03-20 05:30:45.183000+00:00,closed,yes,CMTI junction towards [LOCATION] near airforce gate traffic no problem sir,Unknown_VehType,Tumkur Road,High,Yeshwanthpura,2024-03-20 09:30:44.993526+00:00,,Zone_Unknown,Junction_Unknown,False,False,5,2,3,0,0,23,96,367,1713,876014595ffffff,60,High,0,239.99684209999998
unplanned,13.1904705,77.6456599,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",vehicle_breakdown,False,2024-03-20 05:38:38.598000+00:00,closed,yes,,lcv,Bellary Road 2,High,Chikkajala,,,Zone_Unknown,Junction_Unknown,False,False,5,2,3,0,0,11,60,368,1714,87601690cffffff,14,High,0,
unplanned,13.1501366,77.6196567,"Bengaluru Bellary Road, Hunsemarrenhalli Junction, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",pot_holes,False,2024-03-20 05:51:43.243000+00:00,active,yes,public are falling near toyota junction service road,Unknown_VehType,Bellary Road 2,High,Chikkajala,,,Zone_Unknown,Junction_Unknown,False,False,5,2,3,0,0,12,61,368,1714,876016976ffffff,15,High,0,
unplanned,13.0503119,77.5929248,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,2024-03-20 05:59:33.716000+00:00,closed,yes,"this road roller off road due to empty fuel towards city, near [LOCATION] service road, traffic movement slow.",others,Bellary Road 1,High,Kodigehalli,,,Zone_Unknown,Junction_Unknown,False,False,5,2,3,0,0,32,124,369,1715,8761892cbffffff,68,High,0,
unplanned,13.0412733,77.6152267,"MBT Road, Narayana Swami Layout, Veeranapalya Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",others,False,2024-03-20 06:27:31.274000+00:00,closed,yes,"ನಮಸ್ತೆ ಸರ್, ಮಾನ್ಯತಾ ಓವರ್ ಟುವರ್ಡ್ ಹೆಬ್ಬಾಳ ಫ್ಲೈ ಓವರ್ ಮೇಲೆ ಟುವಾರ್ಡ್ಸ್ ಹೆಬ್ಬಾಳ ಕಡೆ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್",Unknown_VehType,ORR North 1,High,Hennuru,2024-04-11 08:29:09.751599+00:00,,Zone_Unknown,Junction_Unknown,False,False,6,2,3,0,0,19,63,364,1715,8761892ccffffff,69,High,0,10000.0
unplanned,12.9687152,77.7011103,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,2024-03-20 06:55:43.492000+00:00,closed,yes,due to starting problem,private_bus,ORR East 2,High,HAL Old Airport,2024-03-20 07:14:29.731175+00:00,,Zone_Unknown,Junction_Unknown,False,False,6,2,3,0,0,11,54,363,1715,8761892e4ffffff,83,High,0,18.770652916666666
unplanned,12.9613042,77.533498,"Chord Road, Attiguppe Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",others,False,2024-03-20 07:32:03.983000+00:00,active,yes,traffic problem,Unknown_VehType,West of Chord Road,High,Vijayanagara,,,Zone_Unknown,Junction_Unknown,False,False,7,2,3,0,0,11,37,361,1716,8760145a3ffffff,12,High,0,
unplanned,12.9612975,77.5335061,"Chord Road, Attiguppe Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",others,False,2024-03-20 07:34:19.470000+00:00,active,yes,traffic slow moment,Unknown_VehType,West of Chord Road,High,Vijayanagara,,,Zone_Unknown,Junction_Unknown,False,False,7,2,3,0,0,12,38,362,1717,8760145a3ffffff,13,High,0,
unplanned,12.9613234,77.533513,"Chord Road, Attiguppe Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",others,False,2024-03-20 07:36:01.034000+00:00,active,yes,traffic slow moment,Unknown_VehType,West of Chord Road,High,Vijayanagara,,,Zone_Unknown,Junction_Unknown,False,False,7,2,3,0,0,13,39,363,1718,8760145a3ffffff,14,High,0,
unplanned,12.9832244,77.5960152,"Infantry Road, Prestige Minsk Square, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",pot_holes,False,2024-03-20 07:56:10.351000+00:00,closed,no,coffee board junction,Unknown_VehType,CBD 2,High,Cubbon Park,2024-03-20 07:57:40.455005+00:00,,Zone_Unknown,Junction_Unknown,False,False,7,2,3,0,0,1,22,362,1719,8760145b4ffffff,43,High,0,1.5017334166666667
unplanned,12.9832471,77.5960489,"Infantry Road, Queens Corner, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",pot_holes,False,2024-03-20 07:57:55.499000+00:00,active,yes,near coffee board junction,Unknown_VehType,CBD 2,High,Cubbon Park,,,Zone_Unknown,Junction_Unknown,False,False,7,2,3,0,0,2,23,363,1720,8760145b4ffffff,44,High,0,
unplanned,12.989118,77.5082493,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,2024-03-20 08:48:15.098000+00:00,closed,no,,lcv,Magadi Road,High,Kamakshipalya,2024-03-20 09:20:30.545886+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,2,3,0,0,19,54,364,1719,876014580ffffff,59,High,0,32.257464766666665
planned,12.98425609,77.58240759,"Race Course Road, ಫೇರ್ ಫೀಲ್ಡ್ ಲೇಔಟ್, ಹೈ ಗ್ರೌಂಡ್ಸ್, ಸಂಪಂಗಿರಾಮ ನಗರ, ಬೆಂಗಳೂರು ಮಧ್ಯ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560001, India",construction,True,2024-03-20 12:05:46+00:00,active,yes,White Topping Phase-3 at [LOCATION],Unknown_VehType,Non-corridor,Low,High ground,,,Central Zone 2,Other_Junction,True,True,12,2,3,0,0,122,660,0,0,8760145b4ffffff,50,Low,1,
