event_type,latitude,longitude,address,event_cause,requires_road_closure,start_datetime,status,veh_type,corridor,priority,police_station,closed_datetime,resolved_datetime,zone,junction,zone_known,junction_known,hour_of_day,day_of_week,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,hour_bin,is_public_holiday,corridor_rolling_7d,corridor_rolling_30d,zone_rolling_7d,zone_rolling_30d,police_station_rolling_30d,police_station_rolling_7d,cause_x_corridor,cause_x_hour_bin,weekend_x_hour_bin,type_x_cause,h3_cell,events_within_1km,events_within_3km,events_within_5km,police_station_freq,h3_cell_freq,corridor_freq,desc_has_accident,desc_has_tree,desc_has_fire,desc_has_vip,desc_has_protest,priority_target,closure_target,clearance_time_minutes,clearance_time_log
unplanned,13.0816844,77.5482041,"Hesarghatta Road, Mohammad Sab Palya Circle, Vidyaranyapura, Bengaluru, Karnataka. Pin-560097 (India)",vehicle_breakdown,False,2024-04-05 08:07:44.243000+00:00,closed,bmtc_bus,Non-corridor,Low,Yelahanka,2024-04-05 09:08:56.661806+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,195,815,511,2038,67,21,vehicle_breakdown_Non-corridor,vehicle_breakdown_morning_rush,0_morning_rush,unplanned_vehicle_breakdown,876016961ffffff,12,41,298,0.04719501335707925,0.002289785014629182,0.38303014883602593,0,0,0,0,0,Low,0,61.2069801,4.1304672137061464
unplanned,12.928654,77.6004612,"Bannerghatta Main Road, Sagar Apollo Junction, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",water_logging,False,2024-04-05 08:16:08.557000+00:00,closed,Unknown_VehType,Bannerghata Road,High,Mico Layout,2024-04-16 21:29:41.570782+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,20,55,512,2039,22,5,water_logging_Bannerghata Road,water_logging_morning_rush,0_morning_rush,unplanned_water_logging,87618925dffffff,33,619,1518,0.013989571410403153,0.01856797659926237,0.02505405061681292,0,0,0,0,0,High,0,16633.550229700002,9.719237150497635
unplanned,12.9163366,77.5858368,"24th Main Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",tree_fall,False,2024-04-05 08:17:31.222000+00:00,closed,Unknown_VehType,Non-corridor,Low,J.P. Nagar,2024-04-06 07:31:03.200887+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,196,816,513,2040,45,9,tree_fall_Non-corridor,tree_fall_morning_rush,0_morning_rush,unplanned_tree_fall,87618924affffff,117,452,1130,0.014242115971515769,0.018565615462868768,0.3830111902339776,0,1,0,0,0,Low,0,1393.53298145,7.240314857881443
unplanned,12.941473,77.5974971,"Hosur Road, NIMHANS Junction, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",vehicle_breakdown,True,2024-04-05 08:18:12.097000+00:00,closed,ksrtc_bus,Non-corridor,Low,Wilson Garden,2024-04-05 08:50:29.917223+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,197,817,514,2041,34,11,vehicle_breakdown_Non-corridor,vehicle_breakdown_morning_rush,0_morning_rush,unplanned_vehicle_breakdown,876189258ffffff,66,644,1961,0.01284170375079466,0.011697393515575335,0.3830896376350922,0,0,0,0,0,Low,1,32.297003716666666,3.5054674144596136
unplanned,12.9244997,77.5513424,"Dr Rajkumar Puniya Bhoomi Road, Block 6, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",tree_fall,False,2024-04-05 08:24:04.921000+00:00,closed,Unknown_VehType,ORR West 1,High,Banashankari,2024-04-05 09:36:41.986284+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,8,41,517,2044,27,7,tree_fall_ORR West 1,tree_fall_morning_rush,0_morning_rush,unplanned_tree_fall,8760145a4ffffff,37,198,943,0.012074224707676665,0.005719369598373157,0.020081342145399084,0,0,0,0,0,High,0,72.61775473333334,4.298886229432735
unplanned,12.941638,77.5982188,"2nd Main Road, Satar Layout, Lakkasandra, Bengaluru, Karnataka. Pin-560030 (India)",tree_fall,True,2024-04-05 08:24:37.664000+00:00,closed,Unknown_VehType,Non-corridor,Low,Wilson Garden,2024-04-05 08:41:36.420801+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,198,818,518,2045,35,12,tree_fall_Non-corridor,tree_fall_morning_rush,0_morning_rush,unplanned_tree_fall,876189258ffffff,69,652,1968,0.012962256957682043,0.01181852840259245,0.38302198500444784,0,0,0,0,0,Low,1,16.979280016666667,2.889219984674783
unplanned,12.9423002,77.6026128,"Bannerghatta Main Road, Gupta Layout, Lakkasandra, Bengaluru, Karnataka. Pin-560030 (India)",water_logging,False,2024-04-05 08:25:15.248000+00:00,closed,Unknown_VehType,Non-corridor,Low,Adugodi,2024-04-05 09:05:17.092717+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,199,819,519,2046,36,9,water_logging_Non-corridor,water_logging_morning_rush,0_morning_rush,unplanned_water_logging,876189258ffffff,81,589,1907,0.014739517153748412,0.011944091486658195,0.38310038119440915,0,0,0,0,0,Low,0,40.03074528333333,3.7143216706404125
unplanned,12.9309026,77.580145,"27th Cross Road, 22nd Cross 4th Main Road Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",tree_fall,True,2024-04-05 08:30:32.804000+00:00,closed,Unknown_VehType,Non-corridor,Low,Jayanagara,2024-04-05 10:06:36.447686+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,200,820,520,2047,58,8,tree_fall_Non-corridor,tree_fall_morning_rush,0_morning_rush,unplanned_tree_fall,876189259ffffff,40,483,1665,0.02159827213822894,0.006733578960741964,0.38317875746410873,0,1,0,0,0,Low,1,96.0607281,4.57533684549437
unplanned,12.9066867,77.5760217,"4th Main Road, Salarpuria Aristocracy, Weavers Colony, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",water_logging,False,2024-04-05 08:37:23.483000+00:00,closed,Unknown_VehType,ORR West 1,High,J.P. Nagar,2024-04-06 07:30:57.352684+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,9,42,522,2049,48,12,water_logging_ORR West 1,water_logging_morning_rush,0_morning_rush,unplanned_water_logging,87618924affffff,26,414,753,0.014606884288073161,0.01867140861171091,0.020195605233075068,0,0,0,0,0,High,0,1373.5644947333335,7.225892228827751
unplanned,12.9000457,77.6008736,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",water_logging,False,2024-04-05 08:37:30.757000+00:00,closed,Unknown_VehType,Bannerghata Road,High,Mico Layout,2024-04-12 05:57:35.782775+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,23,58,523,2050,23,6,water_logging_Bannerghata Road,water_logging_morning_rush,0_morning_rush,unplanned_water_logging,87618924effffff,75,376,998,0.014097028194056388,0.012065024130048261,0.0254000508001016,0,0,0,0,0,High,0,9920.083762916667,9.202417444605558
unplanned,12.9054074,77.6036665,"7th Cross Road, Abbayappa Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",water_logging,False,2024-04-05 08:43:59.187000+00:00,closed,Unknown_VehType,Bannerghata Road,High,Mico Layout,2024-04-10 23:51:34.679757+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,24,59,523,2051,24,7,water_logging_Bannerghata Road,water_logging_morning_rush,0_morning_rush,unplanned_water_logging,876189243ffffff,76,563,1058,0.014222222222222223,0.0016507936507936507,0.025523809523809525,0,0,0,0,0,High,0,8107.59154595,9.000679463217173
unplanned,12.9354269,77.6087904,"Hosur Road, Krishna Nagar Industrial Layout, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",tree_fall,True,2024-04-05 08:50:29.698000+00:00,closed,Unknown_VehType,Hosur Road,High,Mico Layout,2024-04-09 05:52:26.445126+00:00,,Zone_Unknown,Junction_Unknown,False,False,8,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,15,43,524,2053,25,8,tree_fall_Hosur Road,tree_fall_morning_rush,0_morning_rush,unplanned_tree_fall,876189258ffffff,38,569,1614,0.01434556303161102,0.012060429097372096,0.03618128729211629,0,0,0,0,0,High,1,5581.945785433333,8.62747183461183
unplanned,12.9242106,77.6148702,"1st Main Road, Stage 1, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",water_logging,False,2024-04-05 09:08:53.845000+00:00,closed,Unknown_VehType,Hosur Road,High,Madiwala,2024-04-05 09:57:53.936466+00:00,,Zone_Unknown,Junction_Unknown,False,False,9,4,4,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,17,45,527,2056,27,11,water_logging_Hosur Road,water_logging_morning_rush,0_morning_rush,unplanned_water_logging,87618925cffffff,172,593,1189,0.02284263959390863,0.0282994923857868,0.036421319796954316,0,0,0,0,0,High,0,49.00152443333333,3.912053493630043
unplanned,12.9846079,77.6223905,"Kensington Road, Kalhalli, Halasuru, Bengaluru, Karnataka. Pin-560042 (India)",tree_fall,True,2024-04-05 09:15:28.333000+00:00,closed,Unknown_VehType,Non-corridor,Low,Halasur,2024-04-05 18:24:13.520368+00:00,,Zone_Unknown,Junction_Unknown,False,False,9,4,4,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,202,822,528,2056,35,8,tree_fall_Non-corridor,tree_fall_morning_rush,0_morning_rush,unplanned_tree_fall,8761892e9ffffff,22,554,1607,0.014084507042253521,0.01497271919807131,0.38307321405912953,0,0,0,0,0,Low,1,548.7531228,6.309469309818919
unplanned,12.9413183,77.5975167,"Hosur Road, NIMHANS Junction, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",water_logging,False,2024-04-05 09:19:38.657000+00:00,closed,Unknown_VehType,Non-corridor,Low,Wilson Garden,2024-04-05 09:36:09.905444+00:00,,Zone_Unknown,Junction_Unknown,False,False,9,4,4,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,204,824,531,2059,37,14,water_logging_Non-corridor,water_logging_morning_rush,0_morning_rush,unplanned_water_logging,876189258ffffff,71,639,1975,0.013191273465246067,0.012303399289700659,0.3831811263318113,0,0,0,0,0,Low,0,16.5208074,2.8633891689212745
unplanned,12.9102602,77.5903258,"18th Main Road, JP Nagar Phase 2, Bengaluru, Karnataka. Pin-560078 (India)",tree_fall,False,2024-04-05 09:30:26.419000+00:00,closed,Unknown_VehType,Non-corridor,Low,J.P. Nagar,2024-04-06 07:30:52.699896+00:00,,Zone_Unknown,Junction_Unknown,False,False,9,4,4,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,morning_rush,0,206,826,537,2065,49,13,tree_fall_Non-corridor,tree_fall_morning_rush,0_morning_rush,unplanned_tree_fall,87618925dffffff,122,462,1100,0.014702154626108998,0.01875792141951838,0.38314321926489225,0,1,0,0,0,Low,0,1320.4380149333333,7.186475827861658
unplanned,12.9421468,77.5711553,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",tree_fall,False,2024-04-05 10:23:30.046000+00:00,closed,Unknown_VehType,Non-corridor,Low,Basavanagudi,2024-04-06 02:15:51.306345+00:00,,Zone_Unknown,Junction_Unknown,False,False,10,4,4,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,midday,0,207,827,539,2067,23,6,tree_fall_Non-corridor,tree_fall_midday,0_midday,unplanned_tree_fall,8760145a6ffffff,23,570,1879,0.004687697960217915,0.0036741416444951223,0.3831242873432155,0,0,0,0,0,Low,0,952.3543390833333,6.85998664890654
unplanned,12.9436591,77.5759531,"Shri BP Wadia Road, Madhav Rao Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",tree_fall,True,2024-04-05 10:38:04.581000+00:00,closed,Unknown_VehType,Non-corridor,Low,Basavanagudi,2024-04-05 19:34:34.182063+00:00,,Zone_Unknown,Junction_Unknown,False,False,10,4,4,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,midday,0,209,829,541,2069,24,7,tree_fall_Non-corridor,tree_fall_midday,0_midday,unplanned_tree_fall,876189259ffffff,38,612,2030,0.004813172894236859,0.006839772007599746,0.3832805573147562,0,0,0,0,0,Low,1,536.49335105,6.286916389785772
unplanned,13.0106945,77.5837221,"Sri Ramana Maharshi Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,2024-04-05 18:20:56.451000+00:00,closed,ksrtc_bus,Bellary Road 1,High,Sadashivanagar,2024-04-05 19:09:11.846034+00:00,,Zone_Unknown,Junction_Unknown,False,False,18,4,4,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,evening_rush,0,36,151,539,2073,85,23,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_evening_rush,0_evening_rush,unplanned_vehicle_breakdown,8760145b2ffffff,175,759,2089,0.036075949367088606,0.0320253164556962,0.07518987341772151,0,0,0,0,0,High,0,48.2565839,3.8970430419320197
unplanned,12.9681974,77.6201863,"Trinity Church Road, ASC Junction, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",water_logging,False,2024-04-05 18:31:56.799000+00:00,closed,Unknown_VehType,Non-corridor,Low,Halasur,2024-04-08 21:28:49.755607+00:00,,Zone_Unknown,Junction_Unknown,False,False,18,4,4,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,evening_rush,0,207,832,541,2075,36,9,water_logging_Non-corridor,water_logging_evening_rush,0_evening_rush,unplanned_water_logging,8761892edffffff,64,562,1673,0.014173626929891167,0.012275373323209314,0.3833206783092888,0,0,0,0,0,Low,0,4496.882610116666,8.411362033938737
unplanned,12.8386875,77.6778382,"Hosur Road, Gopalan Lake Front, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,2024-04-05 20:55:48.395000+00:00,closed,lcv,Non-corridor,Low,Electronic City,2024-04-05 21:41:23.275863+00:00,,Zone_Unknown,Junction_Unknown,False,False,20,4,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,late_night,0,201,838,527,2079,16,6,vehicle_breakdown_Non-corridor,vehicle_breakdown_late_night,0_late_night,unplanned_vehicle_breakdown,876189266ffffff,23,60,98,0.014904635594290767,0.0031577617784514338,0.3836049008462802,0,0,0,0,0,Low,0,45.58134771666666,3.841200197413903
unplanned,12.930675,77.5823783,"7th B Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",tree_fall,True,2024-04-05 21:04:33.462000+00:00,closed,Unknown_VehType,Non-corridor,Low,Jayanagara,2024-04-06 02:05:15.242253+00:00,,Zone_Unknown,Junction_Unknown,False,False,21,4,4,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,late_night,0,202,839,528,2081,61,9,tree_fall_Non-corridor,tree_fall_late_night,0_late_night,unplanned_tree_fall,876189259ffffff,39,518,1654,0.021843434343434342,0.006944444444444444,0.3837121212121212,0,0,0,0,0,Low,1,300.69633755,5.709421006714468
unplanned,13.0243754,77.5932645,"10th Main Road, P&T Colony, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",others,False,2024-04-05 21:54:05+00:00,closed,Unknown_VehType,Non-corridor,Low,R.T. Nagar,2024-04-19 00:03:18.529605+00:00,,Zone_Unknown,Junction_Unknown,False,False,21,4,4,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,late_night,0,203,842,520,2081,31,4,others_Non-corridor,others_late_night,0_late_night,unplanned_others,8761892cdffffff,61,666,1655,0.015270065623422514,0.0013881877839475012,0.38402322059565874,0,0,0,0,0,Low,0,18849.225493416667,9.84428015532008
unplanned,12.9999679,77.5514594,"14th Cross Road, Block K, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",tree_fall,False,2024-04-05 22:03:45.034000+00:00,closed,Unknown_VehType,West of Chord Road,High,Malleshwaram,2024-04-06 00:39:38.776640+00:00,,Zone_Unknown,Junction_Unknown,False,False,22,4,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,late_night,0,12,60,519,2080,26,6,tree_fall_West of Chord Road,tree_fall_late_night,0_late_night,unplanned_tree_fall,8760145b3ffffff,46,505,2045,0.009211356466876972,0.01943217665615142,0.02082018927444795,0,1,0,0,0,High,0,155.89571066666667,5.055581321358074
unplanned,12.9480688,77.5349619,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2024-04-06 01:19:16.824000+00:00,closed,others,Mysore Road,High,Byatarayanapura,2024-04-06 01:45:24.927248+00:00,,Zone_Unknown,Junction_Unknown,False,False,1,5,4,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,night,0,50,191,515,2081,63,19,vehicle_breakdown_Mysore Road,vehicle_breakdown_night,1_night,unplanned_vehicle_breakdown,8760145a0ffffff,128,455,1023,0.035664776307498425,0.010459987397605544,0.09023314429741651,0,0,0,0,0,High,0,26.13505413333333,3.3008264024768326
unplanned,12.9723001,77.6196211,"Trinity Church Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-04-06 01:47:19.887000+00:00,closed,ksrtc_bus,Old Madras Road,High,Halasur,2024-04-06 02:22:57.918083+00:00,,Zone_Unknown,Junction_Unknown,False,False,1,5,4,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,night,0,13,62,515,2082,37,9,vehicle_breakdown_Old Madras Road,vehicle_breakdown_night,1_night,unplanned_vehicle_breakdown,8761892edffffff,81,630,1704,0.01423891129032258,0.012348790322580645,0.03162802419354839,0,0,0,0,0,High,0,35.63385138333333,3.6009727141337415
unplanned,13.0299924,77.5369243,"Dr Rajkumar Puniya Bhoomi Road, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2024-04-06 02:38:49.599000+00:00,closed,heavy_vehicle,Tumkur Road,High,Yeshwanthpura,2024-04-06 02:53:42.331152+00:00,,Zone_Unknown,Junction_Unknown,False,False,2,5,4,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,night,0,24,109,515,2084,74,16,vehicle_breakdown_Tumkur Road,vehicle_breakdown_night,1_night,unplanned_vehicle_breakdown,876014595ffffff,175,664,1005,0.03413958175862938,0.021038044847568656,0.056059460821365585,0,0,0,0,0,High,0,14.8788692,2.7649892442154935
unplanned,12.9763484,77.5833231,"Palace Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",others,False,2024-04-06 03:53:48.143000+00:00,closed,Unknown_VehType,Non-corridor,Low,Upparpet,2024-04-07 22:07:02.564986+00:00,,Zone_Unknown,Junction_Unknown,False,False,3,5,4,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,night,0,198,840,513,2083,13,5,others_Non-corridor,others_night,1_night,unplanned_others,8760145b4ffffff,177,1364,2283,0.007682619647355163,0.04962216624685139,0.38350125944584385,0,0,0,0,0,Low,0,2533.2403664333333,7.837649212907087
unplanned,13.004029,77.5712718,"Sri Venkataranga Ayangar Road, Krishna Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",vehicle_breakdown,False,2024-04-06 03:57:20.981000+00:00,closed,bmtc_bus,Non-corridor,Low,Malleshwaram,2024-04-06 04:08:14.570445+00:00,,Zone_Unknown,Junction_Unknown,False,False,3,5,4,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,night,0,199,841,513,2084,27,7,vehicle_breakdown_Non-corridor,vehicle_breakdown_night,1_night,unplanned_vehicle_breakdown,8760145b0ffffff,38,967,2353,0.009318725601309658,0.020148595894723585,0.3835788943458003,0,0,0,0,0,Low,0,10.893157416666666,2.4759632277347565
